52.29.19.21.10.00.00;Услуги агентов-экспедиторов транспортно-экспедиционных агентств по организации грузовых перевозок на воздушном транспорт;Услуги агентов-экспедиторов транспортно-экспедиционных агентств по организации грузовых перевозок на воздушном транспорте для предприятий и организаций;Одна услуга;5114
52.29.19.21.11.00.00;Услуги агентов-экспедиторов транспортно-экспедиционных агентств по организации грузовых перевозок на воздушном транспорт;Услуги агентов-экспедиторов транспортно-экспедиционных агентств по организации грузовых перевозок на воздушном транспорте для населения;Одна услуга;5114
52.29.20.10.10.00.00;Услуги таможенных представителей по досмотру, взвешиванию, выборочной проверке грузов;Совершение таможенных операций таможенным представителем;Одна услуга;5114
52.29.20.10.20.00.00;Услуги по таможенному оформлению;Комплекс услуг по таможенному оформлению;Одна услуга;5114
52.29.20.20.10.00.00;Услуги по проверке счетов-фактур и предоставлению информации о фрахтовых ставках;Услуги по проверке счетов-фактур и предоставлению информации о фрахтовых ставках;Одна услуга;5114
52.29.20.20.11.00.00;Услуги по подготовке транспортной документации и путевых листов;Услуги по подготовке транспортной документации и путевых листов;Одна услуга;5114
52.29.20.20.12.00.00;Услуги по упаковыванию (с целью предохранения во время перевозки) и распаковыванию грузов;Услуги по упаковыванию (с целью предохранения во время перевозки) и распаковыванию грузов;Одна услуга;5114
52.29.20.20.13.00.00;Услуги в получении и приемке грузов (включая местный завоз-вывоз и доставку);Услуги в получении и приемке грузов (включая местный завоз-вывоз и доставку);Одна услуга;5114
52.29.20.20.20.00.00;Услуги транспортные вспомогательные и дополнительные прочие, не включенные в другие группировки;Услуги транспортные вспомогательные и дополнительные прочие, не включенные в другие группировки;Одна услуга;5114
53.10.11.11.10.00.00;Услуги по пересылке внутри страны газет;Услуги по пересылке внутри страны газет;Одна услуга;5114
53.10.11.11.11.00.00;Услуги по пересылке внутри страны журналов;Услуги по пересылке внутри страны журналов;Одна услуга;5114
53.10.11.11.20.00.00;Услуги по пересылке внутри страны других периодических изданий;Услуги по пересылке внутри страны других периодических изданий;Одна услуга;5114
53.10.11.12.10.00.00;Услуги по международной пересылке газет;Услуги по международной пересылке газет;Одна услуга;5114
53.10.11.12.11.00.00;Услуги по международной пересылке журналов;Услуги по международной пересылке журналов;Одна услуга;5114
53.10.11.12.20.00.00;Услуги по международной пересылке других периодических изданий;Услуги по международной пересылке других периодических изданий;Одна услуга;5114
53.10.11.20.10.00.00;Услуги по доставке газет;Услуги по доставке газет;Одна услуга;5114
53.10.11.20.11.00.00;Услуги по доставке журналов;Услуги по доставке журналов;Одна услуга;5114
53.10.11.20.20.00.00;Услуги по доставке других периодических изданий;Услуги по доставке других периодических изданий;Одна услуга;5114
53.10.11.30.10.00.00;Услуги по подписке на газеты;Услуги по подписке на газеты;Одна услуга;5114
53.10.11.30.11.00.00;Услуги по подписке на журналы;Услуги по подписке на журналы;Одна услуга;5114
53.10.11.30.12.00.00;Услуги по подписке на периодические издания;Услуги по подписке на газеты и журналы;Одна услуга;5114
53.10.11.30.20.00.00;Услуги по подписке на другие периодические издания;Услуги по подписке на другие периодические издания;Одна услуга;5114
53.10.11.40.10.00.00;Услуги почтовые прочие, связанные с газетами и другими периодическими изданиями;Услуги почтовые прочие, связанные с газетами и другими периодическими изданиями;Одна услуга;5114
53.10.12.10.10.00.00;Услуги почтовые по обслуживанию почтовых ящиков (выемка письменной корреспонденции);Услуги почтовые по обслуживанию почтовых ящиков (выемка письменной корреспонденции);Одна услуга;5114
53.10.12.10.11.00.00;Услуги по приему письменной корреспонденции в отделениях (объектах) почтовой связи;Услуги по приему письменной корреспонденции в отделениях (объектах) почтовой связи;Одна услуга;5114
53.10.12.20.10.00.00;Услуги почтовые внутри страны;Услуги почтовые внутри страны;Одна услуга;5114
53.10.12.20.11.00.00;Услуги почтовые международные;Услуги почтовые международные;Одна услуга;5114
53.10.12.20.12.00.00;Услуги экспресс почты;Услуги экспресс почты ;Одна услуга;5114
53.10.12.30.10.00.00;Услуги почтовые прочие, связанные с письмами;Услуги почтовые прочие, связанные с письмами;Одна услуга;5114
53.10.13.10.10.00.00;Услуги по приему посылок в отделениях (объектах) почтовой связи;Услуги по приему посылок в отделениях (объектах) почтовой связи;Одна услуга;5114
53.10.13.10.11.00.00;Услуги по приему посылок в месте нахождения отправителя;Услуги по приему посылок в месте нахождения отправителя;Одна услуга;5114
53.10.13.20.10.00.00;Услуги почтовые по отправке и доставке посылок и бандеролей внутри страны;Услуги почтовые по отправке и доставке посылок и бандеролей внутри страны;Одна услуга;5114
53.10.13.20.11.00.00;Услуги почтовые международные по отправке и доставке посылок и бандеролей;Услуги почтовые международные по отправке и доставке посылок и бандеролей;Одна услуга;5114
53.10.13.30.10.00.00;Услуги почтовые, связанные с посылками и бандеролями, прочие;Услуги почтовые, связанные с посылками и бандеролями, прочие;Одна услуга;5114
53.10.14.10.10.00.00;Услуги почтовых отделений по приему ценных писем и бандеролей;Услуги почтовых отделений по приему ценных писем и бандеролей;Одна услуга;5114
53.10.14.20.10.00.00;Услуги почтовых отделений по приему рекомендованных отправлений или отправлений с объявленной ценностью прочих;Услуги почтовых отделений по приему рекомендованных отправлений или отправлений с объявленной ценностью прочих;Одна услуга;5114
53.10.14.30.10.00.00;Услуги почтовых отделений по продаже почтовых марок, почтовых маркированных карточек, конвертов, открыток и т.п., филате;Услуги почтовых отделений по продаже почтовых марок, почтовых маркированных карточек, конвертов, открыток и т.п., филателистических предметов;Одна услуга;5114
53.10.14.40.10.00.00;Услуги почтовых отделений, прочие;Услуги почтовых отделений, прочие;Одна услуга;5114
53.10.19.10.10.00.00;Услуги почтовые по досылке и возврату почтовых отправлений;Услуги почтовые по досылке и возврату почтовых отправлений;Одна услуга;5114
53.10.19.10.11.00.00;Услуги почтовые по предоставлению в пользование абонентских ящиков;Услуги почтовые по предоставлению в пользование абонентских ящиков;Одна услуга;5114
53.10.19.10.12.00.00;Услуги почтовые по наведению справок в адресные бюро об адресе получателя почтового отправления;Услуги почтовые по наведению справок в адресные бюро об адресе получателя почтового отправления;Одна услуга;5114
53.10.19.10.13.00.00;Услуги почтовые по пересылке телетайпных сообщений;Услуги почтовые по пересылке телетайпных сообщений;Одна услуга;5114
53.10.19.10.14.00.00;Услуги почты, связанные с выплатой (доставкой на дом) пенсий и пособий;Услуги почты, связанные с выплатой (доставкой на дом) пенсий и пособий;Одна услуга;5114
53.10.19.10.15.00.00;Услуги почты, связанные с почтовыми переводами денежных средств;Услуги почты, связанные с почтовыми переводами денежных средств;Одна услуга;5114
53.10.19.10.16.00.00;Оформление почтовых отправлений;Оформление почтовых отправлений;Одна услуга;5114
53.10.19.10.17.00.00;Услуги почтовой специальной связи;Прием и отправка секретной, конфиденциальной почты;Одна услуга;5114
53.10.19.10.18.00.00;Услуги почтовые по извещению клиентов об изменениях в условиях кредитования, в ставках;Услуги почтовые по извещению клиентов об изменениях в условиях кредитования, в ставках;Одна услуга;5114
53.10.19.10.19.00.00;Усулги по распространению листовок, буклетов и других материалов;Усулги по распространению листовок, буклетов и других материалов;Одна услуга;5114
53.10.19.10.20.00.00;Услуги по доставке счетов-квитанций за электроэнергию  потребителям;Услуги по доставке счетов-квитанций за электроэнергию  потребителям;Одна услуга;5114
53.10.19.10.30.00.00;Услуги почтовые прочие, не включенные в другие группировки, прочие;Услуги почтовые прочие, не включенные в другие группировки, прочие;Одна услуга;5114
53.20.11.10.10.00.00;Услуги курьерской почты внутри страны;Услуги курьерской почты внутри страны;Одна услуга;5114
53.20.11.10.11.00.00;Услуги курьерской почты международные;Услуги курьерской почты международные;Одна услуга;5114
53.20.11.10.12.00.00;Услуги курьерские по экспресс доставке;Услуги курьерские по экспресс доставке;Одна услуга;5114
53.20.11.10.13.00.00;Услуги по доставке срочной дипломатической корреспонденции;Услуги по доставке срочной дипломатической корреспонденции до заграничных учреждений Республики Казахстан;Одна услуга;5114
53.20.11.20.10.00.00;Услуги по курьерской доставке посылок и бандеролей внутри страны;Услуги по курьерской доставке посылок и бандеролей внутри страны;Одна услуга;5114
53.20.11.20.11.00.00;Услуги по курьерской доставке посылок и бандеролей международные;Услуги по курьерской доставке посылок и бандеролей международные;Одна услуга;5114
53.20.11.30.10.00.00;Услуги государственной фельдъегерской связи;Услуги, связанные с обеспечением сохранности и оперативной пересылкой (прием, обработка, вручение) почтовых отправлений особой важности, совершенно секретных, секретных и иных служебных почтовых отправлений на государственном и межгосударственном уровнях;Одна услуга;5114
53.20.11.30.11.00.00;Услуги фельдъегерско-почтовой связи;Услуги, связанные с обеспечением получения и пересылкой (прием, обработка, вручение, доставка) почтовых отправлений и телеграмм (в том числе секретных) Вооруженных Сил;Одна услуга;5114
53.20.11.30.12.00.00;Услуги фельдъегерской связи прочие;Услуги фельдъегерской связи прочие;Одна услуга;5114
53.20.11.40.10.00.00;Услуги курьерские по доставке одним или несколькими видами транспорта, прочие;Услуги курьерские по доставке одним или несколькими видами транспорта, прочие;Одна услуга;5114
53.20.12.10.00.00.00;Услуги по доставке пищи на дом;Услуги по доставке пищи на дом;Одна услуга;5114
53.20.19.10.10.00.00;Услуги по сквозной (поквартирной) разноске товаров;Услуги по сквозной (поквартирной) разноске товаров;Одна услуга;5114
53.20.19.10.11.00.00;Услуги по доставке заказанных товаров на дом;Услуги по доставке заказанных товаров на дом;Одна услуга;5114
53.20.19.20.10.00.00;Услуги курьерские по доставке газет и других периодических изданий;Услуги курьерские по доставке газет и других периодических изданий;Одна услуга;5114
53.20.19.30.10.00.00;Услуги курьерские по доставке крупногабаритных почтовых отправлений;Услуги курьерские по доставке крупногабаритных почтовых отправлений;Одна услуга;5114
53.20.19.40.00.00.00;Услуги курьерские прочие, не включенные в другие группировки;Услуги курьерские прочие, не включенные в другие группировки ;Одна услуга;5114
55.10.10.10.00.00.00;Услуги гостиниц;Услуги гостиниц;Одна услуга;5114
55.10.10.11.00.00.00;Услуги отелей класса люкс;Услуги отелей класса люкс;Одна услуга;5114
55.10.10.12.00.00.00;Услуги мотелей;Услуги мотелей;Одна услуга;5114
55.10.10.20.00.00.00;Услуги по предоставлению помещений для проживания посетителей с ежедневной уборкой и сменой постельного белья прочие;Услуги по предоставлению помещений для проживания посетителей с ежедневной уборкой и сменой постельного белья прочие;Одна услуга;5114
55.20.11.10.00.00.00;Услуги молодежных туристических лагерей;Услуги молодежных туристических лагерей;Одна услуга;5114
55.20.11.11.00.00.00;Услуги молодежных спортивных лагерей;Услуги молодежных спортивных лагерей;Одна услуга;5114
55.20.11.12.00.00.00;Услуги горных туристических баз;Услуги горных туристических баз;Одна услуга;5114
55.20.11.13.00.00.00;Услуги горных спортивных баз;Услуги горных спортивных баз;Одна услуга;5114
55.20.11.14.00.00.00;Услуги домов охотника (рыбака);Услуги домов охотника (рыбака);Одна услуга;5114
55.20.11.15.00.00.00;Услуги лагерей труда и отдыха;Услуги лагерей труда и отдыха;Одна услуга;5114
55.20.11.16.00.00.00;Услуги прочих туристических и спортивных лагерей и баз;Услуги прочих туристических и спортивных лагерей и баз;Одна услуга;5114
55.20.12.10.00.00.00;Услуги баз (центров) отдыха;Услуги баз (центров) отдыха;Одна услуга;5114
55.20.12.11.00.00.00;Услуги домов отдыха;Услуги домов отдыха;Одна услуга;5114
55.20.12.12.00.00.00;Услуги пансионатов без лечения;Услуги пансионатов без лечения;Одна услуга;5114
55.20.12.13.00.00.00;Услуги по санаторно-курортному лечению;Услуги по санаторно-курортному лечению;Одна услуга;5114
55.20.12.14.00.00.00;Услуги прочих мест для отдыха;Услуги прочих мест для отдыха;Одна услуга;5114
55.20.19.11.00.00.00;Услуги по сдаче в аренду меблированных комнат для временного проживания;Услуги по сдаче в аренду меблированных комнат для временного проживания;Одна услуга;5114
55.20.19.12.00.00.00;Услуги по сдаче в аренду меблированных комнат для временного проживания с предоставлением питания;Услуги по сдаче в аренду меблированных комнат для временного проживания с предоставлением питания;Одна услуга;5114
55.20.19.13.00.00.00;Услуги по сдаче в аренду частных квартир и домов, коттеджей, сельских домов и т.п. для временного проживания;Услуги по сдаче в аренду частных квартир и домов, коттеджей, сельских домов и т.п. для временного проживания;Одна услуга;5114
55.20.19.20.00.00.00;Услуги по предоставлению помещений прочих для проживания посетителей без ежедневной уборки и смены постельного белья про;Услуги по предоставлению помещений прочих для проживания посетителей без ежедневной уборки и смены постельного белья прочие;Одна услуга;5114
55.30.11.10.00.00.00;Услуги детских лагерей на время каникул;Услуги детских лагерей на время каникул;Одна услуга;5114
55.30.11.11.00.00.00;Услуги лагерей туристических;Услуги лагерей туристических ;Одна услуга;5114
55.30.12.10.00.00.00;Услуги кемпингов;Услуги кемпингов;Одна услуга;5114
55.30.12.11.00.00.00;Услуги стоянок для жилых автофургонов и прицепов;Услуги стоянок для жилых автофургонов и прицепов;Одна услуга;5114
55.90.11.10.00.00.00;Услуги по предоставлению  помещений для проживания студентов в общежитиях студенческих и школьных;Услуги по предоставлению  помещений для проживания студентов в общежитиях студенческих и школьных ;Одна услуга;5114
55.90.12.10.00.00.00;Услуги по предоставлению  помещений для проживания рабочих в рабочих поселках и лагерях;Услуги по предоставлению  помещений для проживания рабочих в рабочих поселках и лагерях;Одна услуга;5114
55.90.12.11.00.00.00;Услуги по предоставлению  помещений для проживания рабочих в общежитиях;Услуги по предоставлению  помещений для проживания рабочих в общежитиях;Одна услуга;5114
55.90.13.10.00.00.00;Услуги по предоставлению мест для временного проживания в железнодорожных спальных вагонах;Услуги по предоставлению мест для временного проживания в железнодорожных спальных вагонах;Одна услуга;5114
55.90.13.11.00.00.00;Услуги по предоставлению мест для временного проживания на судах;Услуги по предоставлению мест для временного проживания на судах;Одна услуга;5114
55.90.13.20.00.00.00;Услуги по предоставлению мест для временного проживания на прочих транспортных средствах;Услуги по предоставлению мест для временного проживания на прочих транспортных средствах;Одна услуга;5114
55.90.19.10.00.00.00;Услуги прочих мест проживания, не включенных в другие группировки;Услуги прочих мест проживания, не включенных в другие группировки;Одна услуга;5114
56.10.11.10.10.00.00;Услуги ресторанов в сопровождении развлекательных программ;Услуги ресторанов в сопровождении развлекательных программ;Одна услуга;5114
56.10.11.10.11.00.00;Услуги кафе с полным обслуживанием в сопровождении развлекательных программ;Услуги кафе с полным обслуживанием в сопровождении развлекательных программ;Одна услуга;5114
56.10.11.10.12.00.00;Услуги прочих предприятий питания с полным обслуживанием в сопровождении развлекательных программ;Услуги прочих предприятий питания с полным обслуживанием в сопровождении развлекательных программ;Одна услуга;5114
56.10.11.10.13.00.00;Услуги по выездному обслуживанию (кейтеринг);организация и проведение кофе-брейков;Одна услуга;5114
56.10.11.20.10.00.00;Услуги ресторанов без сопровождения развлекательных программ;Услуги ресторанов без сопровождения развлекательных программ;Одна услуга;5114
56.10.11.20.11.00.00;Услуги кафе с полным обслуживанием без сопровождения развлекательных программ;Услуги кафе с полным обслуживанием без сопровождения развлекательных программ;Одна услуга;5114
56.10.11.20.12.00.00;Услуги прочих предприятий питания с полным обслуживанием без сопровождения развлекательных программ;Услуги прочих предприятий питания с полным обслуживанием без сопровождения развлекательных программ;Одна услуга;5114
56.10.12.10.10.00.00;Услуги по обеспечению питанием в железнодорожных вагонах-ресторанах;Услуги по обеспечению питанием в железнодорожных вагонах-ресторанах;Одна услуга;5114
56.10.12.10.11.00.00;Услуги по обеспечению питанием в купе поезда;Услуги по обеспечению питанием в купе поезда;Одна услуга;5114
56.10.12.20.10.00.00;Услуги по обеспечению питанием в ресторанах и кафе на борту судов;Услуги по обеспечению питанием в ресторанах и кафе на борту судов;Одна услуга;5114
56.10.12.20.11.00.00;Услуги по обеспечению питанием в каютах судов;Услуги по обеспечению питанием в каютах судов;Одна услуга;5114
56.10.12.30.10.00.00;Услуги по обеспечению питанием на прочем пассажирском транспорте;Услуги по обеспечению питанием на прочем пассажирском транспорте;Одна услуга;5114
56.10.13.10.00.00.00;Услуги закусочных самообслуживания (предприятий быстрого питания);Услуги закусочных самообслуживания (предприятий быстрого питания);Одна услуга;5114
56.10.13.11.00.00.00;Услуги кафе самообслуживания;Услуги кафе самообслуживания;Одна услуга;5114
56.10.13.20.00.00.00;Услуги прочих заведений самообслуживания;Услуги прочих заведений самообслуживания;Одна услуга;5114
56.10.19.10.00.00.00;Услуги кафе-мороженых;Услуги кафе-мороженых;Одна услуга;5114
56.10.19.11.00.00.00;Услуги кафе-кондитерских (кафетериев);Услуги кафе-кондитерских (кафетериев);Одна услуга;5114
56.10.19.12.00.00.00;Услуги предприятий питания по отпуску продукции на вынос;Услуги предприятий питания по отпуску продукции на вынос;Одна услуга;5114
56.10.19.13.00.00.00;Услуги по реализации продукции предприятий питания через отделы кулинарии;Услуги по реализации продукции предприятий питания через отделы кулинарии;Одна услуга;5114
56.10.19.14.00.00.00;Услуги организации питания для работников;Услуги организации питания для работников;Одна услуга;5114
56.10.19.15.00.00.00;Услуги по обеспечению лечебно-профилактическим питанием (спецпитанием) работников;Услуги по обеспечению лечебно-профилактическим питанием (спецпитанием) работников;Одна услуга;5114
56.10.19.16.00.00.00;Услуги по организации одноразового горячего питания для учащихся школ;Услуги по организации одноразового горячего питания для учащихся школ;Одна услуга;5114
56.10.19.20.00.00.00;Услуги по обеспечению питанием прочие;Услуги по обеспечению питанием прочие;Одна услуга;5114
56.21.11.10.10.00.00;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков на дом заказчику;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков на дом заказчику;Одна услуга;5114
56.21.11.10.11.00.00;Услуги по поставке блюд в банкетном исполнении и напитков на дом заказчику;Услуги по поставке блюд в банкетном исполнении и напитков на дом заказчику;Одна услуга;5114
56.21.11.10.12.00.00;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков, оставшихся после обслуживания торжеств в рестор;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков, оставшихся после обслуживания торжеств в ресторане, на дом заказчику;Одна услуга;5114
56.21.11.20.10.00.00;Услуги повара по приготовлению кулинарной продукции на дому;Услуги повара по приготовлению кулинарной продукции на дому;Одна услуга;5114
56.21.11.20.11.00.00;Услуги кондитера по приготовлению кондитерских изделий на дому;Услуги кондитера по приготовлению кондитерских изделий на дому;Одна услуга;5114
56.21.11.20.12.00.00;Услуги официанта по сервировке праздничного стола и организации обслуживания торжественных мероприятий на дому;Услуги официанта по сервировке праздничного стола и организации обслуживания торжественных мероприятий на дому;Одна услуга;5114
56.21.11.20.13.00.00;Услуги мойщицы посуды на дому;Услуги мойщицы посуды на дому;Одна услуга;5114
56.21.11.20.14.00.00;Консультации специалиста по приготовлению блюд и сервировке праздничного стола на дому;Консультации специалиста по приготовлению блюд и сервировке праздничного стола на дому;Одна услуга;5114
56.21.11.20.20.00.00;Услуги по организации и обслуживанию торжественных мероприятий на дому прочие;Услуги по организации и обслуживанию торжественных мероприятий на дому прочие;Одна услуга;5114
56.21.19.10.00.00.00;Услуги по поставке кулинарной продукции, в том числе горячих обедов, на дом престарелым и инвалидам;Услуги по поставке кулинарной продукции, в том числе горячих обедов, на дом престарелым и инвалидам;Одна услуга;5114
56.21.19.20.00.00.00;Услуги по организации и обслуживанию торжественных мероприятий на предприятиях общественного питания;Услуги по организации и обслуживанию торжественных мероприятий на предприятиях общественного питания;Одна услуга;5114
56.29.11.10.00.00.00;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского железнодорожного трансп;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского железнодорожного транспорта;Одна услуга;5114
56.29.11.11.00.00.00;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского водного транспорта;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского водного транспорта;Одна услуга;5114
56.29.11.12.00.00.00;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского воздушного транспорта;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского воздушного транспорта;Одна услуга;5114
56.29.11.20.00.00.00;Услуги по поставке кулинарной продукции и кондитерских изделий, напитков по заказам прочего пассажирского транспорта, не;Услуги по поставке кулинарной продукции и кондитерских изделий, напитков по заказам прочего пассажирского транспорта, не включенного в другие группировки;Одна услуга;5114
56.29.19.10.00.00.00;Услуги по приготовлению и поставке кулинарной продукции столовым, ресторанам и прочим предприятиям общественного питания;Услуги по приготовлению и поставке кулинарной продукции столовым, ресторанам и прочим предприятиям общественного питания;Одна услуга;5114
56.29.19.11.00.00.00;Услуги по приготовлению и поставке кулинарной продукции по заказам в номера гостиниц;Услуги по приготовлению и поставке кулинарной продукции по заказам в номера гостиниц;Одна услуга;5114
56.29.19.12.00.00.00;Услуги по организации питания и обслуживанию участников конференций, семинаров, совещаний и т.п.;Услуги по организации питания и обслуживанию участников конференций, семинаров, совещаний и т.п.;Одна услуга;5114
56.29.19.13.00.00.00;Услуги по организации питания и обслуживанию участников культурно-массовых мероприятий, в зонах отдыха и т.п.;Услуги по организации питания и обслуживанию участников культурно-массовых мероприятий, в зонах отдыха и т.п.;Одна услуга;5114
56.29.19.20.00.00.00;Услуги по приготовлению и поставке кулинарной продукции по заказам на прочие предприятия и учреждения, не включенные в д;Услуги по приготовлению и поставке кулинарной продукции по заказам на прочие предприятия и учреждения, не включенные в другие группировки;Одна услуга;5114
56.29.20.10.00.00.00;Услуги столовых для рабочих и служащих;Услуги столовых для рабочих и служащих;Одна услуга;5114
56.29.20.11.00.00.00;Услуги школьных столовых и кухонь;Услуги школьных столовых и кухонь;Одна услуга;5114
56.29.20.12.00.00.00;Услуги столовых для студентов учебных заведений;Услуги столовых для студентов учебных заведений;Одна услуга;5114
56.29.20.13.00.00.00;Услуги столовых для личного состава вооруженных сил;Услуги столовых для личного состава вооруженных сил;Одна услуга;5114
56.29.20.14.00.00.00;Услуги прочих столовых;Услуги прочих столовых;Одна услуга;5114
56.30.10.10.10.00.00;Услуги пивных баров;Услуги пивных баров;Одна услуга;5114
56.30.10.10.11.00.00;Услуги баров в ночных клубах, на дискотеках;Услуги баров в ночных клубах, на дискотеках;Одна услуга;5114
56.30.10.10.12.00.00;Услуги баров в гостиницах и прочих местах для проживания;Услуги баров в гостиницах и прочих местах для проживания;Одна услуга;5114
56.30.10.10.20.00.00;Услуги баров на транспортных средствах;Услуги баров на транспортных средствах;Одна услуга;5114
56.30.10.20.10.00.00;Услуги прочих заведений по продаже напитков и организации их потребления на месте;Услуги прочих заведений по продаже напитков и организации их потребления на месте;Одна услуга;5114
58.11.30.10.00.00.00;Услуги по изданию (размещению) книг в сети;Услуги по изданию (размещению) книг в сети Интернет;Одна услуга;5114
58.11.41.10.00.00.00;Услуги по продаже места для размещения рекламных объявлений в книгах печатных на первой обложке книги;Услуги по продаже места для размещения рекламных объявлений (прямая реклама) в книгах печатных на первой обложке книги;Одна услуга;5114
58.11.41.11.00.00.00;Услуги по продаже места для размещения рекламных объявлений в книгах печатных на задней обложке книги;Услуги по продаже места для размещения рекламных объявлений (прямая реклама) в книгах печатных на задней обложке книги;Одна услуга;5114
58.11.41.12.00.00.00;Услуги по продаже места для размещения рекламных объявлений в книгах печатных в специальном блоке;Услуги по продаже места для размещения рекламных объявлений (прямая реклама) в книгах печатных в специальном блоке в конце книги;Одна услуга;5114
58.11.41.13.00.00.00;Услуги по продаже места для размещения рекламных объявлений в книгах печатных на специальной вклейке;Услуги по продаже места для размещения рекламных объявлений (прямая реклама) в книгах печатных на специальной вклейке в любой части издания;Одна услуга;5114
