33.20.31.10.00.00.00;Демонтаж техники и оборудования;Демонтаж техники и оборудования, предназначенных для сельского хозяйства;Работа
33.20.31.11.00.00.00;Сборка оборудования, машин;Сборка оборудования, машин, предназначенных для сельского хозяйства;Работа
33.20.31.12.00.00.00;Монтаж и установка оборудования;Монтаж/установка оборудования, предназначенного для сельского хозяйства;Работа
33.20.32.10.00.00.00;Демонтаж станков металлообрабатывающих;Демонтаж станков металлообрабатывающих ;Работа
33.20.32.11.00.00.00;Сборка станков металлообрабатывающих;Сборка станков металлообрабатывающих;Работа
33.20.32.12.00.00.00;Монтаж и установка станков металлообрабатывающих;Монтаж и установка станков металлообрабатывающих ;Работа
33.20.33.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования, предназначенных для металлургии;Работа
33.20.33.11.00.00.00;Сборка оборудования, машин;Сборка оборудования,  предназначенного для металлургии;Работа
33.20.33.12.00.00.00;Монтаж/установка машин и оборудования;Монтаж/установка машин и оборудования, предназначенных для металлургии;Работа
33.20.34.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования, предназначенных для горнодобывающей промышленности;Работа
33.20.34.11.00.00.00;Сборка оборудования, машин;Сборка оборудования,  предназначенного для горнодобывающей промышленности;Работа
33.20.34.12.00.00.00;Монтаж/установка машин и оборудования;Монтаж/установка машин и оборудования, предназначенных для горнодобывающей промышленности;Работа
33.20.35.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования для обработки продуктов пищевых, напитков и изделий табачных;Работа
33.20.35.11.00.00.00;Сборка оборудования, машин;Сборка оборудования для обработки продуктов пищевых, напитков и изделий табачных;Работа
33.20.35.12.00.00.00;Монтаж и установка машин и оборудования;Монтаж/установка машин и оборудования для обработки продуктов пищевых, напитков и изделий табачных;Работа
33.20.36.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования, предназначенных для текстильной, швейной и кожевенной промышленности;Работа
33.20.36.11.00.00.00;Сборка оборудования, машин;Сборка оборудования, машин, предназначенных для текстильной, швейной и кожевенной промышленности;Работа
33.20.36.12.00.00.00;Монтаж и установка машин и оборудования;Монтаж/установка машин и оборудования, предназначенных для текстильной, швейной и кожевенной промышленности;Работа
33.20.37.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования для производства бумаги и картона;Работа
33.20.37.11.00.00.00;Сборка оборудования, машин;Сборка оборудования, машин для производства бумаги и картона;Работа
33.20.37.12.00.00.00;Монтаж и установка машин и оборудования;Монтаж/установка машин и оборудования для производства бумаги и картона;Работа
33.20.38.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин и оборудования для производства пластмассы и резины;Работа
33.20.38.11.00.00.00;Сборка оборудования, машин;Сборка оборудования, машин для производства пластмассы и резины;Работа
33.20.38.12.00.00.00;Монтаж/установка машин и оборудования;Монтаж/установка машин и оборудования для производства пластмассы и резины;Работа
33.20.39.10.00.00.00;Демонтаж машин и оборудования;Демонтаж машин специального назначения прочих, не включенных в другие группировки;Работа
33.20.39.11.00.00.00;Сборка оборудования, машин;Сборка машин специального назначения прочих, не включенных в другие группировки;Работа
33.20.39.12.00.00.00;Монтаж и установка машин и оборудования;Монтаж/установка машин специального назначения прочих, не включенных в другие группировки;Работа
33.20.39.13.00.00.00;Установка программно-аппаратного комплекса;Установка программно-аппаратного комплекса  осуществления контроля топлива, отслеживания место-положения и снятия различной информации с автопарка транспортных средств;Работа
33.20.39.20.00.00.00;Внедрение автоматизированной системы коммерческого учета электрической энергии;Внедрение автоматизированной системы коммерческого учета электрической энергии;Работа
33.20.41.10.00.00.00;Установка оборудования профессионального медицинского;Установка оборудования профессионального медицинского;Работа
33.20.41.11.00.00.00;Установка приборов точных и оптических;Установка приборов точных и оптических;Работа
33.20.42.10.00.00.00;Демонтаж оборудования профессионального электронного;Демонтаж оборудования профессионального электронного;Работа
33.20.42.11.00.00.00;Сборка оборудования профессионального электронного;Сборка оборудования профессионального электронного;Работа
33.20.42.12.00.00.00;Монтаж и установка оборудования профессионального электронного;Монтаж/установка оборудования профессионального электронного;Работа
33.20.50.10.00.00.00;Включение в работу резервной фазы автотрансформатора;Включение в работу резервной фазы автотрансформатора;Работа
33.20.50.11.00.00.00;Монтаж и наладка пожаро-охранной сигнализации и видеонаблюдения;Монтаж и наладка пожаро-охранной сигнализации и видеонаблюдения;Работа
33.20.50.12.00.00.00;Установка микропроцессорных устройств;Установка микропроцессорных устройств;Работа
33.20.50.13.00.00.00;Установка системы телемеханики;Установка системы телемеханики ;Работа
33.20.50.14.00.00.00;Установка системы телемеханики с приборами учета газа;Установка системы телемеханики с приборами учета газа ;Работа
33.20.50.15.00.00.00;Установка  оборудования электрического прочего;Установка  оборудования электрического прочего;Работа
33.20.50.16.00.00.00;Установка разъединителей;Установка разъединителей;Работа
33.20.50.20.00.00.00;Модернизация устройств телемеханики;Модернизация устройств телемеханики ;Работа
33.20.60.10.00.00.00;Замена протекторных установок;Замена протекторных установок;Работа
33.20.60.11.00.00.00;Монтаж, пусконаладочные работы  видеосистемы;Монтаж, пусконаладочные работы  видеосистемы;Работа
33.20.60.12.00.00.00;Реконструкция системы измерения показателей количества и качества нефти;Реконструкция системы измерения показателей количества и качества нефти;Работа
33.20.60.13.00.00.00;Монтаж трубопоршневой поверочной установки;Монтаж трубопоршневой поверочной установки;Работа
33.20.60.14.00.00.00;Монтаж оборудования для контроля технологических процессов;Монтаж (включая при необходимости поставку оборудования, материалов, программного обеспечения) и наладка систем и/или средств автоматизации технологических процессов на основе программно-технических  комплексов.;Работа
33.20.70.10.00.00.00;Установка оборудования для кегельбанов;Установка оборудования для кегельбанов ;Работа
33.20.70.11.00.00.00;Установка и настройка газоанализаторов для дымовых труб;Установка и настройка газоанализаторов для дымовых труб;Работа
33.20.70.12.00.00.00;Установка дублирующих замерных узлов учета;Установка дублирующих замерных узлов учета;Работа
33.20.70.13.00.00.00;Установка счетчиков учета воды;Установка счетчиков учета воды;Работа
33.20.70.14.00.00.00;Установка электронного замка;Установка электронного замка;Работа
33.20.70.15.00.00.00;Установка прибора учета тепловой энергии;Установка прибора учета тепловой энергии ;Работа
33.20.70.16.00.00.00;Монтажные и пусконаладочные работы по установке системы учета тепла;Монтажные и пусконаладочные работы по установке системы учета тепла;Работа
33.20.70.18.00.00.00;Электроизмерительные работы;Замер сопротивления изоляции;Работа
33.20.70.18.10.00.00;Электроизмерительные работы;Замеры сопротивления заземляющих устройств;Работа
33.20.70.18.11.00.00;Электроизмерительные работы;"Проверка наличия цепи между заземлителем и заземленными частями и элементами электроустановок;";Работа
33.20.70.18.12.00.00;Электроизмерительные работы;Проверка аппаратов защиты вторичных цепей;Работа
33.20.70.18.13.00.00;Электроизмерительные работы;Измерение полного сопротивления «петли фаза-нуль»;Работа
33.20.70.18.14.00.00;Электроизмерительные работы;Измерение напряжений и токов питающей сети;Работа
33.20.70.18.15.00.00;Электроизмерительные работы;Измерение освещенности;Работа
33.20.70.18.16.00.00;Электроизмерительные работы;Проверка сопротивления заземляющих устройств и молниезащиты;Работа
33.20.70.18.17.00.00;Электроизмерительные работы;Проверка устройств резервного питания (АВР);Работа
33.20.70.18.18.00.00;Электроизмерительные работы;Проверка целостности и фазировки жил кабеля;Работа
33.20.70.18.19.00.00;Электроизмерительные работы;Проверка распределения тока по одножильным проводам;Работа
33.20.70.18.20.00.00;Электроизмерительные работы;Проверка качества крепления розеток, выключателей и крюков для подвески светильников;Работа
33.20.70.18.21.00.00;Электроизмерительные работы;Проверка наличия цепи и качества контактных соединений устройств выравнивания потенциалов в ванных комнатах;Работа
33.20.70.18.22.00.00;Электроизмерительные работы;Проверка действия расцепителей автоматических выключателей;Работа
33.20.70.18.23.00.00;Электроизмерительные работы;Испытание повышенным напряжением электрооборудования и кабельных линий;Работа
33.20.70.18.24.00.00;Электроизмерительные работы;Испытания воздушных и масляных выключателей;Работа
33.20.70.18.25.00.00;Электроизмерительные работы;Проведение испытаний и измерений при наладке оборудования релейных защит;Работа
33.20.70.18.26.00.00;Электроизмерительные работы;Проверка работы устройства защитного отключения ;Работа
33.20.70.18.27.00.00;Электроизмерительные работы;Проверка селективности выключателей в цепи;Работа
33.20.70.18.28.00.00;Электроизмерительные работы;"""комплекс работ по измерению сопротивления изоляции проводов и кабелей, измерению полного сопротивления петли """"фаза-ноль"""", измерение наличия цепей между заземлителями и заземленными элементами, измерение сопротивления растекания тока контура""";Работа
39.00.12.11.00.00.00;Дноуглубительные и подборные работы, очистка акваторий;Дноуглубительные и подборные работы, очистка акваторий;Работа
41.00.30.10.00.00.00;Работы строительные по возведению жилого дома коттеджного типа;Полный цикл работ по возведению жилого дома коттеджного типа;Работа
41.00.30.11.00.00.00;Работы строительные по возведению 1-2-х квартирного дома;Полный цикл работ по возведению 1-2-х квартирного дома ;Работа
41.00.30.12.00.00.00;Работы строительные по возведению многоквартирного жилого дома;Полный цикл работ по возведению  многоквартирного жилого дома ;Работа
41.00.30.13.00.00.00;Работы строительные по возведению вахтового жилья;Полный цикл работ по возведению  вахтового жилья;Работа
41.00.30.14.00.00.00;Работы по сборке (возведению) бревенчатого и брусчатого сруба;Полный цикл работ по сборке (возведению) жилых бревенчатого и брусчатого сруба ;Работа
41.00.30.15.00.00.00;Работы по пристройке жилых помещений;Полный цикл работ по пристройке жилых помещений к имеющемуся жилому сооружению;Работа
41.00.30.16.00.00.00;Работы строительные по возведению общежития;Полный цикл работ по возведению общежития;Работа
41.00.30.20.00.00.00;Работы по ремонту жилого дома коттеджного типа;Комплекс работ по ремонту жилого дома котеджного типа;Работа
41.00.30.21.00.00.00;Работы по ремонту 1-2-х квартирного дома;Комплекс работ по ремонту 1-2-х квартирного дома;Работа
41.00.30.22.00.00.00;Работы по ремонту многоквартирного жилого дома;Комплекс работ по ремонту многоквартирного жилого дома ;Работа
41.00.30.23.00.00.00;Работы по ремонту вахтового жилья;Комплекс работ по ремонту вахтового жилья;Работа
41.00.30.24.00.00.00;Работы по ремонту бревенчатого и брусчатого сруба;Комплекс работ по ремонту бревенчатого и брусчатого сруба;Работа
41.00.30.25.00.00.00;Работы по ремонту пристроенных жилых помещений;Комплекс работ по ремонту пристроенных жилых помещений;Работа
41.00.30.30.00.00.00;Работы по реконструкции жилого дома коттеджного типа;Комплекс работ по реконструкции жилого дома котеджного типа;Работа
41.00.30.31.00.00.00;Работы по реконструкции 1-2-х квартирного дома;Комплекс работ по реконструкции 1-2-х квартирного дома;Работа
41.00.30.32.00.00.00;Работы по реконструкции многоквартирного жилого дома;Комплекс работ по реконструкции многоквартирного жилого дома ;Работа
41.00.30.33.00.00.00;Работы по реконструкции вахтового жилья;Комплекс работ по реконструкции вахтового жилья;Работа
41.00.30.34.00.00.00;Работы по реконструкции бревенчатого и брусчатого сруба;Комплекс работ по реконструкции бревенчатого и брусчатого сруба;Работа
41.00.30.35.00.00.00;Работы по реконструкции пристроенных жилых помещений;Комплекс работ по реконструкции пристроенных жилых помещений;Работа
41.00.30.40.00.00.00;Работы по восстановлению жилого дома коттеджного типа;Восстановление интерьера и экстерьера жилого дома коттеджного типа;Работа
41.00.30.41.00.00.00;Работы по восстановлению 1-2-х квартирного дома;Восстановление интерьера и экстерьера 1-2-х квартирного дома;Работа
41.00.30.42.00.00.00;Работы по восстановлению многоквартирного жилого дома;Восстановление интерьера и экстерьера многоквартирного жилого дома ;Работа
41.00.30.43.00.00.00;Работы по восстановлению вахтового жилья;Восстановление интерьера и экстерьера вахтового жилья;Работа
41.00.30.44.00.00.00;Работы по восстановлению бревенчатого и брусчатого сруба;Восстановление интерьера и экстерьера бревенчатого и брусчатого сруба;Работа
41.00.30.45.00.00.00;Работы по восстановлению пристроенных жилых помещений;Восстановление интерьера и экстерьера пристроенных жилых помещений;Работа
41.00.40.10.10.00.00;Работы строительные по возведению административного здания;Полный цикл работ строительных по возведению административного здания офисного типа. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.11.00.00;Работы строительные по возведению производственного здания;Полный цикл работ строительных по возведению производственного здания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.11.10.00;Работы строительные по возведению производственной базы;"""Полный  цикл работ строительных и монтажных по возведению производственной базы, включая поставку вспомогательного оборудования и материалов, а также сопровождение проекта """"под ключ""""""";Работа
41.00.40.10.11.11.00;Строительство установки осушки газа;Строительство установки осушки газа;Работа
41.00.40.10.12.00.00;Работы строительные по возведению технического здания;Полный цикл работ строительных по возведению технического здания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.13.00.00;Работы строительные по возведению производственно-технического здания;Полный цикл работ строительных по возведению производственно-технического здания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.14.00.00;Работы строительные по возведению торгового здания;Полный цикл работ строительных по возведению торгового здания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.15.10.00;Работы строительные по возведению железнодорожного вокзала;Полный цикл работ строительных по возведению железнодорожного вокзала. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.15.11.00;Работы строительные по возведению автомобильного вокзала;Полный цикл работ строительных по возведению автомобильного вокзала. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.15.12.00;Работы строительные по возведению аэропорта;Полный цикл работ строительных по возведению аэропорта. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.15.13.00;Работы строительные по возведению морского (речного) порта;Полный цикл работ строительных по возведению морского (речного) порта. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.16.10.00;Работы строительные по возведению школы;Полный цикл работ строительных по возведению школы. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.16.11.00;Работы строительные по возведению детского сада;Полный цикл работ строительных по возведению детского сада. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.16.12.00;Работы строительные по возведению учебного здания прочего;Полный цикл работ строительных по возведению учебного здания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.17.00.00;Работы строительные по возведению здания учереждения культуры;Полный цикл работ строительных по возведению здания учреждения культуры. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.18.00.00;Работы строительные по возведению здания учереждения здравоохранения;Полный цикл работ строительных по возведению здания учреждения здравохранения. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.19.00.00;Работы строительные по возведению здания общественного питания;Полный цикл работ строительных по возведению здания общественного питания. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.20.00.00;Работы строительные по возведению здания развлекательного назначения;Полный цикл работ строительных по возведению здания развлекательного назначения. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.21.00.00;Работы строительные по возведению гостиницы;Полный цикл работ строительных по возведению гостиницы. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.31.00.00;Работы строительные по возведению вертолётной площадки;Полный цикл работ по строительству вертолётной площадки;Работа
41.00.40.10.33.00.00;Работы строительные по возведению охранно-наблюдательных объектов;Работы строительные по возведению охранно-наблюдательных объектов;Работа
41.00.40.10.50.00.00;Работы строительные по возведению зданий прочих, не включенных в другие группировки;Полный цикл работ строительных по возведению зданий прочих, не включенных в другие группировки. Работы проводятся на основании проектно-сметной документации и других требований и норм строительства.;Работа
41.00.40.10.60.00.00;Работы по возведению навесов;Полный цикл работ строительных по возведению навесов ;Работа
41.00.40.20.10.00.00;Работы строительные по ремонту административного здания;Комплекс работ по ремонту административного здания офисного типа;Работа
41.00.40.20.10.10.00;Работы строительные по ремонту здания государственного учреждения;Комплекс работ по капитальному  ремонту здания государственного учреждения ;Работа
41.00.40.20.11.00.00;Работы строительные по ремонту производственного здания;Комплекс работ по ремонту производственного здания. ;Работа
41.00.40.20.12.00.00;Работы строительные по ремонту технического здания;Комплекс работ по ремонту технического здания. ;Работа
41.00.40.20.13.00.00;Работы строительные по ремонту производственно-технического здания;Комплекс работ по ремонту производственно-технического здания. ;Работа
41.00.40.20.14.00.00;Работы строительные по ремонту торгового здания;Комплекс работ по ремонту торгового здания. ;Работа
41.00.40.20.15.10.00;Работы строительные по ремонту железнодорожного вокзала;Комплекс работ по ремонту железнодорожного вокзала ;Работа
41.00.40.20.15.11.00;Работы строительные по ремонту автомобильного вокзала;Комплекс работ по ремонту автомобильного вокзала ;Работа
41.00.40.20.15.12.00;Работы строительные по ремонту аэропорта;Комплекс работ по ремонту аэропорта ;Работа
41.00.40.20.15.13.00;Работы строительные по ремонту морского (речного) порта;Комплекс работ по ремонту морского (речного) порта;Работа
41.00.40.20.16.10.00;Работы строительные по ремонту школы;Комплекс работ по ремонту школы;Работа
41.00.40.20.16.11.00;Работы строительные по ремонту детского сада;Комплекс работ по ремонту детского сада;Работа
41.00.40.20.16.12.00;Работы строительные по ремонту учебного здания прочего;Комплекс работ по ремонту учебного здания;Работа
41.00.40.20.17.00.00;Работы строительные по ремонту здания учереждения культуры;Комплекс работ по ремонту здания учреждения культуры;Работа
41.00.40.20.18.00.00;Работы строительные по ремонту здания учереждения здравохранения;Комплекс работ по ремонту здания учреждения здравохранения;Работа
41.00.40.20.19.00.00;Работы строительные по ремонту здания общественного питания;Комплекс работ по ремонту здания общественного питания;Работа
41.00.40.20.20.00.00;Работы строительные по ремонту здания развлекательного назначения;Комплекс работ по ремонту здания развлекательного назначения;Работа
41.00.40.20.21.00.00;Работы строительные по ремонту гостиницы;Комплекс работ по ремонту гостиницы;Работа
41.00.40.20.22.00.00;Работы строительные по ремонту вспомогательных  помещений;Работы строительные по ремонту вспомогательных  помещений;Работа
41.00.40.20.50.00.00;Работы строительные по ремонту зданий прочих, не включенных в другие группировки;Комплекс работ по ремонту зданий прочих, не включенных в другие группировки;Работа
41.00.40.20.60.00.00;Работы строительные по ремонту помещения;Работы строительные по ремонту помещения;Работа
41.00.40.20.70.00.00;Работы по модернизации гермозоны;Работы по  оснащению гермозоны инженерными системами;Работа
41.00.40.30.10.00.00;Работы строительные по реконструкции административного здания;Комплекс работ по реконструкции административного здания офисного типа;Работа
41.00.40.30.11.00.00;Работы по реконструкции производственного здания;Комплекс работ по реконструкции производственного здания;Работа
41.00.40.30.11.10.00;Работы по реконструкции производственного цеха;Комплекс работ по реконструкции производственного цеха;Работа
41.00.40.30.12.00.00;Работы строительные по реконструкции технического здания;Комплекс работ по реконструкции технического здания. ;Работа
41.00.40.30.13.00.00;Работы строительные по реконструкции производственно-технического здания;Комплекс работ по реконструкции производственно-технического здания. ;Работа
41.00.40.30.14.00.00;Работы строительные по реконструкции торгового здания;Комплекс работ по реконструкции торгового здания. ;Работа
41.00.40.30.15.10.00;Работы строительные по реконструкции железнодорожного вокзала;Комплекс работ по реконструкции железнодорожного вокзала ;Работа
41.00.40.30.15.11.00;Работы строительные по реконструкции автомобильного вокзала;Комплекс работ по реконструкции автомобильного вокзала ;Работа
41.00.40.30.15.12.00;Работы строительные по реконструкции аэропорта;Комплекс работ по реконструкции аэропорта ;Работа
41.00.40.30.15.13.00;Работы строительные по реконструкции морского (речного) порта;Комплекс работ по реконструкции морского (речного) порта;Работа
41.00.40.30.16.10.00;Работы строительные по реконструкции школы;Комплекс работ по реконструкции школы;Работа
41.00.40.30.16.11.00;Работы строительные по реконструкции детского сада;Комплекс работ по реконструкции детского сада;Работа
41.00.40.30.16.12.00;Работы строительные по реконструкции учебного здания прочего;Комплекс работ по реконструкции учебного здания;Работа
41.00.40.30.17.00.00;Работы строительные по реконструкции здания учереждения культуры;Комплекс работ по реконструкции здания учреждения культуры;Работа
41.00.40.30.18.00.00;Работы строительные по реконструкции здания учереждения здравохранения;Комплекс работ по реконструкции здания учреждения здравохранения;Работа
41.00.40.30.19.00.00;Работы строительные по реконструкции здания общественного питания;Комплекс работ по реконструкции здания общественного питания;Работа
41.00.40.30.20.00.00;Работы строительные по реконструкции здания развлекательного назначения;Комплекс работ по реконструкции здания развлекательного назначения;Работа
41.00.40.30.21.00.00;Работы строительные по реконструкции гостиницы;Комплекс работ по реконструкции гостиницы;Работа
41.00.40.30.50.00.00;Работы строительные по реконструкции зданий прочих, не включенных в другие группировки;Комплекс работ по реконструкции зданий прочих, не включенных в другие группировки;Работа
41.00.40.40.10.00.00;Работы по восстановлению административного здания;Восстановление интерьера и экстерьера административного здания офисного типа.;Работа
41.00.40.40.11.00.00;Работы по восстановлению производственного здания;Восстановление интерьера и экстерьера производственного здания. ;Работа
41.00.40.40.12.00.00;Работы по восстановлению технического здания;Восстановление интерьера и экстерьера технического здания. ;Работа
41.00.40.40.13.00.00;Работы по восстановлению производственно-технического здания;Восстановление интерьера и экстерьера производственно-технического здания. ;Работа
41.00.40.40.14.00.00;Работы по восстановлению торгового здания;Восстановление интерьера и экстерьера торгового здания. ;Работа
41.00.40.40.15.10.00;Работы по восстановлению железнодорожного вокзала;Восстановление интерьера и экстерьера железнодорожного вокзала ;Работа
41.00.40.40.15.11.00;Работы по восстановлению автомобильного вокзала;Восстановление интерьера и экстерьера автомобильного вокзала ;Работа
41.00.40.40.15.12.00;Работы по восстановлению аэропорта;Восстановление интерьера и экстерьера аэропорта ;Работа
41.00.40.40.15.13.00;Работы по восстановлению морского (речного) порта;Восстановление интерьера и экстерьера морского (речного) порта;Работа
41.00.40.40.16.10.00;Работы по восстановлению школы;Восстановление интерьера и экстерьера школы;Работа
